00ROPC9999BOVESPA 99992016090520160905                                                                                                                          
01ABEV        ON        201712182445000080ABEVX9      000000010000000001887000000000000000000000000000000000000000296400000000000296400000000700000041122ACN    
01ABEV        ON        201712180140000080ABEVX79     000000010000000001912000000000000000000000000000000000000000170200000000000170200000000200000021132ACN    
01ABEV        ON        201712180337000080ABEVX69     000000010000000001962000000000000000000000000000000000000000009900000000000009900000000100000011132ACN    
01BBAS        ON      NM201712181210000080BBASX18     000000010000000001788000000000000000000000000004300000000000000000000000000004300000000100000012612ACN    
01BBAS        ON      NM201712181228000080BBASX2      000000010000000002263000000000000000000000000004300000000000000000000000000004300000000100000012612ACN    
01BBDC    /EJ PN      N1201712180493000080BBDCX78     000000010000000001059000000000000000000000000022000000000000000000000000000022000000000100000016432ACN    
01BBDC    /EJ PN      N1201712180477000080BBDCX81     000000010000000001537000000000000000000000000020350000000000001650000000000022000000000100000026432ACN    
01BBDC    /EJ PN      N1201712180485000080BBDCX89     000000010000000002355000000000000000000000000026000000000000000000000000000026000000000100000016432ACN    
01BBDC    /EJ ON      N1201712180264000080BBDCX73     000000010000000002373000000000000000000000000100000000000000000000000000000100000000000100000016512ACN    
01BBDC    /EJ PN      N1201712180868000080BBDCX11     000000010000000002755000000000000000000000000226800000000000000200000000000227000000000300000046512ACN    
01BBDC    /EJ PN      N1201712180639000080BBDCX6      000000010000000002855000000000000000000000000150000000000000040000000000000190000000000400000036512ACN    
01BBDC    /EJ PN      N1201712180809000080BBDCX9      000000010000000002905000000000000000000000000048180000000000209120000000000257300000000900000036512ACN    
01BBDC    /EJ ON      N1201712180272000080BBDCX69     000000010000000002948000000000000000000000000000000000000000100000000000000100000000000100000016512ACN    
01BBDC    /EJ PN      N1201712180051000080BBDCX32     000000010000000002237000000000000000000000000006000000000000000100000000000006100000000100000026522ACN    
01BBDC    /EJ PN      N1201712180132000080BBDCX22     000000010000000002287000000000000000000000000109000000000000000000000000000109000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180370000080BBDCX31     000000010000000002312000000000000000000000000013500000000000000000000000000013500000000100000036522ACN    
01BBDC    /EJ ON      N1201712180051000080BBDCX93     000000010000000002398000000000000000000000000200000000000000000000000000000200000000000200000016522ACN    
01BBDC    /EJ PN      N1201712180060000080BBDCX44     000000010000000002480000000000000000000000000010000000000000000000000000000010000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180019000080BBDCX65     000000010000000002555000000000000000000000000140000000000000000000000000000140000000000100000026522ACN    
01BBDC    /EJ ON      N1201712180019000080BBDCX51     000000010000000002573000000000000000000000000010000000000000000000000000000010000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180167000080BBDCX18     000000010000000002580000000000000000000000000157000000000000000000000000000157000000000100000036522ACN    
01BBDC    /EJ PN      N1201712180345000080BBDCX23     000000010000000002605000000000000000000000000040000000000000000000000000000040000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180078000080BBDCX47     000000010000000002780000000000000000000000000010000000000000000000000000000010000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180035000080BBDCX28     000000010000000002830000000000000000000000000006000000000000000000000000000006000000000100000016522ACN    
01BBDC    /EJ ON      N1201712180027000080BBDCX50     000000010000000002873000000000000000000000000000000000000000010000000000000010000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180140000080BBDCX88     000000010000000002880000000000000000000000000109000000000000000000000000000109000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180388000080BBDCX34     000000010000000002930000000000000000000000000013400000000000000000000000000013400000000200000016522ACN    
01BBDC    /EJ PN      N1201712180361000080BBDCX30     000000010000000002955000000000000000000000000026000000000000006800000000000032800000000200000026522ACN    
01BBDC    /EJ ON      N1201712180078000080BBDCX96     000000010000000002998000000000000000000000000200000000000000000000000000000200000000000100000016522ACN    
01BRFS        ON      NM201712180221000080BRFSX13     000000010000000005350000000000000000000000000000000000000000005000000000000005000000000100000011172ACN    
01BVMF        ON      NM201712180086000080BVMFX77     000000010000000001775000000000000000000000000000000000000000010000000000000010000000000100000011382ACN    
01CIEL        ON      NM201712182100000080CIELX3      000000010000000003350000000000000000000000000000000000000000010000000000000010000000000100000011202ACN    
01CSAN        ON      NM201712181678000080CSANX52     000000010000000002084000000000000000000000000000000000000000000300000000000000300000000200000021132ACN    
01ITUB    /ED PN      N1201712180035000080ITUBX7      000000010000000002113000000000000000000000000003400000000000000000000000000003400000000100000012072ACN    
01ITUB    /ED PN      N1201712180043000080ITUBX13     000000010000000002888000000000000000000000000003400000000000000200000000000003600000000200000032072ACN    
01ITUB    /ED PN      N1201712188001000080ITUBX73     000000010000000003288000000000000000000000000000000000000000010000000000000010000000000100000012082ACN    
01ITUB    /ED PN      N1201712180604000080ITUBX63     000000010000000003363000000000000000000000000000000000000000018800000000000018800000000100000032082ACN    
01ITUB    /ED PN      N1201712180426000080ITUBX17     000000010000000003488000000000000000000000000000000000000000002900000000000002900000000100000012092ACN    
01ITUB    /ED PN      N1201712180132000080ITUBX35     000000010000000003563000000000000000000000000000000000000000003000000000000003000000000100000012092ACN    
01ITUB    /ED PN      N1201712180140000080ITUBX36     000000010000000003613000000000000000000000000000000000000000002800000000000002800000000100000012102ACN    
01LAME        ON        201712180132000080LAMEX93     000000010000000001300000000000000000000000000000000000000000106900000000000106900000000100000011962ACN    
01LAME        PN        201712180051000080LAMEX77     000000010000000001775000000000000000000000000000000000000000083600000000000083600000000100000011962ACN    
01PETR        PN        201712185274000080PETRX93     000000010000000000300000000000000000000000000027400000000000000000000000000027400000000200000011852ACN    
01PETR        PN        201712184928000080PETRX31     000000010000000000310000000000000000000000000163000000000000000000000000000163000000000100000021852ACN    
01PETR        PN        201712184693000080PETRX32     000000010000000000320000000000000000000000000014600000000000000000000000000014600000000100000011852ACN    
01PETR        PN        201712184669000080PETRX33     000000010000000000330000000000000000000000000056800000000000000000000000000056800000000100000071852ACN    
01PETR        PN        201712185509000080PETRX14     000000010000000000340000000000000000000000000068900000000000000000000000000068900000000100000031852ACN    
01PETR        PN        201712184847000080PETRX80     000000010000000000350000000000000000000000000500000000000000000000000000000500000000000100000011852ACN    
01PETR        PN        201712185282000080PETRX94     000000010000000000460000000000000000000000000027300000000000000100000000000027400000000100000021852ACN    
01PETR        PN        201712185517000080PETRX18     000000010000000000480000000000000000000000000068900000000000000000000000000068900000000300000011852ACN    
01PETR        PN        201712184936000080PETRX49     000000010000000000490000000000000000000000000150000000000000000000000000000150000000000100000011852ACN    
01PETR        PN        201712184855000080PETRX81     000000010000000000500000000000000000000000000513000000000000000000000000000513000000000200000011852ACN    
01PETR        PN        201712184782000080PETRX53     000000010000000000530000000000000000000000000000000000000004000000000000004000000000000200000021852ACN    
01PETR        PN        201712184740000080PETRX54     000000010000000000540000000000000000000000000008100000000000000100000000000008200000000300000021852ACN    
01PETR        PN        201712184707000080PETRX50     000000010000000000550000000000000000000000000014600000000000000000000000000014600000000100000011852ACN    
01PETR        PN        201712184677000080PETRX56     000000010000000000560000000000000000000000000048600000000000002000000000000050600000000500000021852ACN    
01PETR        PN        201712184863000080PETRX82     000000010000000000900000000000000000000000000007800000000000000000000000000007800000000100000011852ACN    
01PETR        PN        201712189393000080PETRX64     000000010000000001200000000000000000000000000000000000000000045000000000000045000000000100000011852ACN    
01PETR        PN        201712189733000080PETRX74     000000010000000001275000000000000000000000000007800000000000000000000000000007800000000100000011852ACN    
01USIM        PNA     N1201712182968000080USIMX1      000000010000000000097000000000000000000000000002000000000000548000000000000550000000000700000021552ACN    
01USIM        PNA     N1201712182712000080USIMX12     000000010000000000117000000000000000000000000000000000000000210000000000000210000000000700000011552ACN    
01USIM        PNA     N1201712182593000080USIMX15     000000010000000000147000000000000000000000000000000000000001770000000000001770000000000700000021552ACN    
01USIM        PNA     N1201712182615000080USIMX96     000000010000000000157000000000000000000000000000000000000000950000000000000950000000000700000011552ACN    
01USIM        PNA     N1201712182607000080USIMX97     000000010000000000172000000000000000000000000000000000000001727000000000001727000000000800000021552ACN    
01VALE        PNA     N1201712182089000080VALEX33     000000010000000000530000000000000000000000000030200000000000000000000000000030200000000100000021922ACN    
01VALE        PNA     N1201712182097000080VALEX70     000000010000000000700000000000000000000000000030200000000000000000000000000030200000000200000011922ACN    
01VALE        PNA     N1201712181775000080VALEX74     000000010000000000740000000000000000000000000000000000000000190000000000000190000000000100000011922ACN    
01VALE        PNA     N1201712184871000080VALEX64     000000010000000001425000000000000000000000000000000000000000040900000000000040900000000200000021922ACN    
01BBAS        ON      NM201801150680000080BBASM82     000000010000000002213000000000000000000000000000000000000000013000000000000013000000000200000022612ACN    
01BBDC    /EJ PN      N1201801150710000080BBDCM54     000000010000000002446000000000000000000000000220000000000000000000000000000220000000000100000016512ACN    
01BBDC    /EJ PN      N1201801150728000080BBDCM88     000000010000000002871000000000000000000000000220000000000000008700000000000228700000000200000026512ACN    
01BBDC    /EJ PN      N1201801150442000080BBDCM72     000000010000000002271000000000000000000000000103300000000000000000000000000103300000000200000026522ACN    
01BBDC    /EJ PN      N1201801150400000080BBDCM3      000000010000000002321000000000000000000000000221600000000000000000000000000221600000000200000036522ACN    
01BBDC    /EJ PN      N1201801150450000080BBDCM8      000000010000000002846000000000000000000000000103400000000000000000000000000103400000000300000026522ACN    
01BBDC    /EJ PN      N1201801150418000080BBDCM9      000000010000000002921000000000000000000000000221600000000000000000000000000221600000000300000026522ACN    
01BBDC    /EJ PN      N1201801150515000080BBDCM19     000000010000000002946000000000000000000000000178200000000000018000000000000196200000000200000026522ACN    
01BBDC    /EJ PN      N1201801150051000080BBDCM83     000000010000000002371000000000000000000000000008100000000000000000000000000008100000000100000016532ACN    
01BBDC    /EJ PN      N1201801150019000080BBDCM89     000000010000000002971000000000000000000000000008100000000000010000000000000018100000000200000026532ACN    
01BRFS        ON      NM201801150051000080BRFSM54     000000010000000005400000000000000000000000000000000000000000005500000000000005500000000100000011172ACN    
01CSAN        ON      NM201801152011000080CSANM85     000000010000000002359000000000000000000000000000000000000000000100000000000000100000000100000011132ACN    
01PETR        PN        201801159717000080PETRM42     000000010000000001250000000000000000000000000000000000000000024000000000000024000000000200000031852ACN    
01PETR        PN        201801150159000080PETRM39     000000010000000000930000000000000000000000000008000000000000000100000000000008100000000100000021862ACN    
01BBDC    /EJ PN      N1201802190590000080BBDCN81     000000010000000001904000000000000000000000000066000000000000000000000000000066000000000100000016452ACN    
01BBDC    /EJ PN      N1201802190604000080BBDCN83     000000010000000002268000000000000000000000000066000000000000000000000000000066000000000100000016452ACN    
01BBDC    /EJ PN      N1201802190094000080BBDCN59     000000010000000002997000000000000000000000000000000000000000015000000000000015000000000100000026522ACN    
01BRFS        ON      NM201802190302000080BRFSN25     000000010000000005500000000000000000000000000000000000000000008000000000000008000000000100000011172ACN    
01BRFS        ON      NM201802190248000080BRFSN15     000000010000000005550000000000000000000000000000000000000000006000000000000006000000000100000011172ACN    
01BRFS        ON      NM201802190604000080BRFSN16     000000010000000005650000000000000000000000000000000000000000014000000000000014000000000200000011172ACN    
01BRFS        ON      NM201802190655000080BRFSN27     000000010000000005700000000000000000000000000000000000000000011400000000000011400000000300000011172ACN    
01CSAN        ON      NM201802190191000080CSANN88     000000010000000002729000000000000000000000000000000000000000100000000000000100000000000100000011142ACN    
01CSAN        ON      NM201802190523000080CSANN90     000000010000000002979000000000000000000000000000000000000000030000000000000030000000000100000011142ACN    
01BBDC    /EJ PN      N1201803190078000080BBDCO65     000000010000000003179000000000000000000000000000000000000001350000000000001350000000000100000016462ACN    
01CIEL        ON      NM201803190353000080CIELO85     000000010000000002917000000000000000000000000000000000000000034200000000000034200000000100000011192ACN    
01KROT        ON      NM201803190167000080KROTO1      000000010000000001127000000000000000000000000000000000000001500000000000001500000000000100000021192ACN    
01WEGE        ON      NM201803190280000080WEGEO84     000000010000000001390000000000000000000000000000000000000000071000000000000071000000000100000011722ACN    
01BBDC    /EJ PN      N1201806180396000080BBDCR8      000000010000000002796000000000000000000000000000000000000000003500000000000003500000000100000016512ACN    
01UGPA        ON      NM201706191872000080UGPAR3      000000010000000006270000000000000000000000000002900000000000000000000000000002900000000100000011372ACN    
01UGPA        ON      NM201706191880000080UGPAR10     000000010000000006970000000000000000000000000002900000000000000000000000000002900000000100000011372ACN    
01VALE        PNA     N1201706191724000080VALER95     000000010000000001488000000000000000000000000000000000000000004100000000000004100000000100000021912ACN    
01VALE        PNA     N1201706191732000080VALER97     000000010000000001663000000000000000000000000000000000000000009800000000000009800000000100000021912ACN    
01VALE        PNA     N1201706194243000080VALER8      000000010000000000888000000000000000000000000222000000000000000000000000000222000000000100000011922ACN    
01VALE        PNA     N1201706193930000080VALER1      000000010000000001013000000000000000000000000200000000000000000000000000000200000000000100000021922ACN    
01VALE        PNA     N1201706193999000080VALER61     000000010000000001113000000000000000000000000222000000000000000000000000000222000000000100000011922ACN    
01VALE        PNA     N1201706193948000080VALER12     000000010000000001213000000000000000000000000200000000000000002100000000000202100000000300000031922ACN    
01VALE        PNA     N1201706194006000080VALER13     000000010000000001313000000000000000000000000000000000000000003000000000000003000000000100000011922ACN    
01VALE        PNA     N1201706194022000080VALER15     000000010000000001513000000000000000000000000000000000000000003500000000000003500000000200000021922ACN    
01ABEV        ON        201707171406000080ABEVS36     000000010000000001612000000000000000000000007883200000000000000000000000007883200000000200000021122ACN    
01ABEV        ON        201707171350000080ABEVS86     000000010000000001637000000000000000000000000800000000000000000000000000000800000000000100000011122ACN    
01ABEV        ON        201707172437000080ABEVS96     000000010000000001662000000000000000000000000113300000000000000000000000000113300000000100000021122ACN    
01ABEV        ON        201707172399000080ABEVS98     000000010000000001837000000000000000000000000011000000000000100000000000000111000000000200000021122ACN    
01ABEV        ON        201707171325000080ABEVS88     000000010000000001862000000000000000000000000813300000000000000000000000000813300000000200000031122ACN    
01ABEV        ON        201707171414000080ABEVS19     000000010000000001887000000000000000000000007976900000000006980800000000014957700000000900000041122ACN    
01ABEV        ON        201707172470000080ABEVS79     000000010000000001912000000000000000000000000000000000000000194100000000000194100000000500000031122ACN    
01ABEV        ON        201707171295000080ABEVS75     000000010000000001962000000000000000000000000000000000000000005000000000000005000000000100000011122ACN    
01ABEV        ON        201707171309000080ABEVS2      000000010000000002212000000000000000000000000000000000000000150000000000000150000000000100000011122ACN    
01BBAS        ON      NM201707171023000080BBASS96     000000010000000001565000000000000000000000000000000000000000000700000000000000700000000100000012592ACN    
01BBAS        ON      NM201707170809000080BBASS83     000000010000000002265000000000000000000000000000000000000000004800000000000004800000000200000012592ACN    
01BBAS        ON      NM201707170906000080BBASS73     000000010000000002340000000000000000000000000000000000000000014400000000000014400000000100000012592ACN    
01BBAS        ON      NM201707170108000080BBASS93     000000010000000001340000000000000000000000000060000000000000000000000000000060000000000100000012612ACN    
01BBAS        ON      NM201707170116000080BBASS36     000000010000000001640000000000000000000000000060000000000000000000000000000060000000000100000012612ACN    
01BBAS        ON      NM201707170612000080BBASS98     000000010000000001840000000000000000000000000000000000000000100000000000000100000000000100000012612ACN    
01BBAS        ON      NM201707170663000080BBASS20     000000010000000002015000000000000000000000000000000000000000016000000000000016000000000100000022612ACN    
01BBDC    /EJ PN      N1201707171210000080BBDCS70     000000010000000001813000000000000000000000001187500000000000000000000000001187500000000300000056452ACN    
01BBDC    /EJ PN      N1201707171597000080BBDCS80     000000010000000001836000000000000000000000000051040000000000000000000000000051040000000100000016452ACN    
01BBDC    /EJ PN      N1201707171503000080BBDCS41     000000010000000001904000000000000000000000000257950000000000000000000000000257950000000200000026452ACN    
01BBDC    /EJ PN      N1201707171457000080BBDCS52     000000010000000001972000000000000000000000000390280000000000000000000000000390280000000100000056452ACN    
01BBDC    /EJ PN      N1201707171260000080BBDCS45     000000010000000002313000000000000000000000000027500000000000000000000000000027500000000100000016452ACN    
01BBDC    /EJ PN      N1201707171600000080BBDCS66     000000010000000002359000000000000000000000000057040000000000051040000000000108080000000300000046452ACN    
01BBDC    /EJ PN      N1201707171244000080BBDCS93     000000010000000002381000000000000000000000000044000000000000000000000000000044000000000100000016452ACN    
01BBDC    /EJ PN      N1201707171228000080BBDCS76     000000010000000002404000000000000000000000000000000000000000110000000000000110000000000100000016452ACN    
01BBDC    /EJ PN      N1201707171554000080BBDCS7      000000010000000002427000000000000000000000000017370000000000000000000000000017370000000200000026452ACN    
01BBDC    /EJ PN      N1201707171511000080BBDCS87     000000010000000002449000000000000000000000000848100000000000251900000000001100000000000500000036452ACN    
01BBDC    /EJ PN      N1201707171287000080BBDCS88     000000010000000002518000000000000000000000000092950000000000000000000000000092950000000200000016452ACN    
01BBDC    /EJ PN      N1201707171465000080BBDCS78     000000010000000002540000000000000000000000000317220000000000000000000000000317220000000500000026452ACN    
01BBDC    /EJ PN      N1201707171627000080BBDCS84     000000010000000002654000000000000000000000000117700000000000065050000000000182750000000300000036452ACN    
01BBDC    /EJ PN      N1201707171481000080BBDCS99     000000010000000002677000000000000000000000000000000000000000002310000000000002310000000100000016452ACN    
01BBDC    /EJ PN      N1201707171295000080BBDCS61     000000010000000002859000000000000000000000000000000000000000020000000000000020000000000100000016452ACN    
01BBDC    /EJ PN      N1201707171562000080BBDCS42     000000010000000002949000000000000000000000000019000000000000000000000000000019000000000100000016452ACN    
01BBDC    /EJ PN      N1201707171279000080BBDCS95     000000010000000003177000000000000000000000000000000000000001000000000000001000000000000300000016452ACN    
01BBDC    /EJ PN      N1201707170027000080BBDCS90     000000010000000001859000000000000000000000000044000000000000000000000000000044000000000100000016462ACN    
01BBDC    /EJ PN      N1201707170159000080BBDCS11     000000010000000001927000000000000000000000000110000000000000000000000000000110000000000100000016462ACN    
01BBDC    /EJ PN      N1201707170272000080BBDCS63     000000010000000002040000000000000000000000000366890000000000141110000000000508000000000200000056462ACN    
01BBDC    /EJ PN      N1201707170337000080BBDCS22     000000010000000002063000000000000000000000000007700000000000000000000000000007700000000100000016462ACN    
01BBDC    /EJ ON      N1201707170060000080BBDCS74     000000010000000002253000000000000000000000000035000000000000044000000000000079000000000200000026462ACN    
01BBDC    /EJ PN      N1201707170175000080BBDCS6      000000010000000002472000000000000000000000000027390000000000000110000000000027500000000200000026462ACN    
01BBDC    /EJ PN      N1201707170167000080BBDCS27     000000010000000002495000000000000000000000000115660000000000014040000000000129700000000300000036462ACN    
01BBDC    /EJ PN      N1201707178001000080BBDCS28     000000010000000002563000000000000000000000000220000000000000132000000000000352000000000400000026462ACN    
01BBDC    /EJ PN      N1201707170035000080BBDCS8      000000010000000002586000000000000000000000000200110000000000069630000000000269740000000800000046462ACN    
01BBDC    /EJ PN      N1201707170183000080BBDCS9      000000010000000002631000000000000000000000000044110000000000263060000000000307170000001300000046462ACN    
01BBDC    /EJ PN      N1201707170353000080BBDCS30     000000010000000002790000000000000000000000000000000000000000027150000000000027150000000200000026462ACN    
01BBDC    /EJ ON      N1201707170078000080BBDCS89     000000010000000002889000000000000000000000000044000000000000006000000000000050000000000100000026462ACN    
01BBDC    /EJ PN      N1201707170019000080BBDCS31     000000010000000002113000000000000000000000000350100000000000000000000000000350100000000300000036472ACN    
01BBDC    /EJ ON      N1201707170019000080BBDCS40     000000010000000002703000000000000000000000000000000000000000035000000000000035000000000100000016472ACN    
01BBDC    /EJ PN      N1201707170027000080BBDCS23     000000010000000002727000000000000000000000000000000000000000060100000000000060100000000400000026472ACN    
01BBDC    /EJ PN      N1201707170035000080BBDCS29     000000010000000002752000000000000000000000000050000000000000121100000000000171100000000900000036472ACN    
01BBDC    /EJ ON      N1201707170035000080BBDCS37     000000010000000002753000000000000000000000000000000000000000220000000000000220000000000100000016472ACN    
01BBDC    /EJ ON      N1201707170299000080BBDCS64     000000010000000002453000000000000000000000000200000000000000000100000000000200100000000200000036512ACN    
01BBDC    /EJ PN      N1201707170833000080BBDCS58     000000010000000002884000000000000000000000000053400000000000000000000000000053400000000200000016512ACN    
01BBDC    /EJ PN      N1201707170850000080BBDCS79     000000010000000002909000000000000000000000000001200000000000000100000000000001300000000100000036512ACN    
01BBDC    /EJ ON      N1201707170310000080BBDCS19     000000010000000002939000000000000000000000000150000000000000000000000000000150000000000100000016512ACN    
01BBSE        ON      NM201707172402000080BBSES17     000000010000000002617000000000000000000000000000000000000000141300000000000141300000000700000011062ACN    
01BBSE        ON      NM201707172798000080BBSES1      000000010000000002667000000000000000000000000000000000000000003600000000000003600000000100000011062ACN    
01BRFS        ON      NM201707171902000080BRFSS91     000000010000000003870000000000000000000000000009500000000000000000000000000009500000000100000011162ACN    
01BRFS        ON      NM201707171988000080BRFSS7      000000010000000003945000000000000000000000000001100000000000000000000000000001100000000100000011162ACN    
01BRFS        ON      NM201707171872000080BRFSS80     000000010000000004020000000000000000000000000000500000000000000000000000000000500000000100000011162ACN    
01BRFS        ON      NM201707171953000080BRFSS82     000000010000000004145000000000000000000000000050000000000000000000000000000050000000000100000011162ACN    
01BRFS        ON      NM201707172267000080BRFSS63     000000010000000004245000000000000000000000000298900000000000000000000000000298900000000300000041162ACN    
01BRFS        ON      NM201707172020000080BRFSS11     000000010000000004345000000000000000000000000220000000000000000000000000000220000000000100000011162ACN    
01BRFS        ON      NM201707172003000080BRFSS95     000000010000000004445000000000000000000000000100000000000000000000000000000100000000000100000011162ACN    
01BRFS        ON      NM201707171996000080BRFSS10     000000010000000004470000000000000000000000000001100000000000000000000000000001100000000100000011162ACN    
01BRFS        ON      NM201707172259000080BRFSS33     000000010000000004545000000000000000000000000052000000000000000000000000000052000000000100000011162ACN    
01BRFS        ON      NM201707171910000080BRFSS92     000000010000000004595000000000000000000000000009500000000000000000000000000009500000000100000011162ACN    
01BRFS        ON      NM201707171511000080BRFSS97     000000010000000004645000000000000000000000000050000000000000002600000000000052600000000300000021162ACN    
01BRFS        ON      NM201707171490000080BRFSS87     000000010000000004670000000000000000000000000000000000000000003500000000000003500000000200000011162ACN    
01BRFS        ON      NM201707171880000080BRFSS8      000000010000000004745000000000000000000000000240400000000000000000000000000240400000000300000031162ACN    
01BRFS        ON      NM201707172534000080BRFSS36     000000010000000004770000000000000000000000000009700000000000000000000000000009700000000100000011162ACN    
01BRFS        ON      NM201707171406000080BRFSS98     000000010000000004820000000000000000000000000015900000000000000100000000000016000000000300000031162ACN    
01BRFS        ON      NM201707172283000080BRFSS34     000000010000000004845000000000000000000000000219900000000000000200000000000220100000000200000021162ACN    
01BRFS        ON      NM201707172542000080BRFSS69     000000010000000004895000000000000000000000000063600000000000000000000000000063600000000200000011162ACN    
01BRFS        ON      NM201707178001000080BRFSS55     000000010000000004945000000000000000000000000016600000000000038100000000000054700000000100000011162ACN    
01BRFS        ON      NM201707172623000080BRFSS51     000000010000000005045000000000000000000000000001200000000000105100000000000106300000000300000021162ACN    
01BRFS        ON      NM201707170272000080BRFSS50     000000010000000005145000000000000000000000000000000000000000020000000000000020000000000100000011172ACN    
01BRKM        PNA     N1201707170051000080BRKMS79     000000010000000001975000000000000000000000000000000000000000002000000000000002000000000100000011132ACN    
01BVMF        ON      NM201707170396000080BVMFS66     000000010000000001615000000000000000000000000000000000000000152000000000000152000000000100000011372ACN    
01BVMF        ON      NM201707170485000080BVMFS68     000000010000000001790000000000000000000000000000000000000000250000000000000250000000000200000021372ACN    
01CCRO        ON      NM201707171660000080CCROS3      000000010000000001300000000000000000000000000005600000000000000000000000000005600000000100000011292ACN    
01CCRO        ON      NM201707171678000080CCROS96     000000010000000001625000000000000000000000000005600000000000000000000000000005600000000100000011292ACN    
01CCRO        ON      NM201707171791000080CCROS76     000000010000000001675000000000000000000000000000000000000000020200000000000020200000000100000011292ACN    
01CCRO        ON      NM201707171805000080CCROS17     000000010000000001700000000000000000000000000000000000000000239400000000000239400000000300000011292ACN    
01CCRO        ON      NM201707171821000080CCROS77     000000010000000001725000000000000000000000000000000000000000023800000000000023800000000100000011292ACN    
01CIEL        ON      NM201707171252000080CIELS93     000000010000000003350000000000000000000000000000000000000000000100000000000000100000000100000011202ACN    
01CMIG        PN      N1201707170698000080CMIGS97     000000010000000000970000000000000000000000000000000000000000004400000000000004400000000100000022172ACN    
01CPFE        ON      NM201707170116000080CPFES67     000000010000000001725000000000000000000000000013000000000000000000000000000013000000000100000011262ACN    
01CPFE        ON      NM201707170124000080CPFES49     000000010000000001950000000000000000000000000013000000000000000000000000000013000000000100000011262ACN    
01DTEX        ON      NM201707170132000080DTEXS92     000000010000000000920000000000000000000000000000000000000000160000000000000160000000000300000011242ACN    
01ESTC        ON      NM201707170175000080ESTCS1      000000010000000001000000000000000000000000000000000000000000000100000000000000100000000100000011112ACN    
01ESTC        ON      NM201707170566000080ESTCS77     000000010000000001775000000000000000000000000000100000000000074900000000000075000000000100000011112ACN    
01ITSA    /ED PN      N1201707170418000080ITSAS36     000000010000000000652000000000000000000000000230800000000001100000000000001330800000000200000033702ACN    
01ITSA    /ED PN      N1201707170078000080ITSAS73     000000010000000000722000000000000000000000000000000000000000000600000000000000600000000100000013702ACN    
01ITSA    /ED PN      N1201707170302000080ITSAS25     000000010000000000742000000000000000000000000000000000000004931000000000004931000000001000000023702ACN    
01ITSA    /ED PN      N1201707170345000080ITSAS26     000000010000000000752000000000000000000000000000100000000005135000000000005135100000001900000023702ACN    
01ITSA    /ED PN      N1201707170396000080ITSAS78     000000010000000000772000000000000000000000000000000000000003307600000000003307600000001200000013702ACN    
01ITSA    /ED PN      N1201707170442000080ITSAS2      000000010000000000792000000000000000000000000000000000000002414200000000002414200000000900000023702ACN    
01ITSA    /ED PN      N1201707170426000080ITSAS1      000000010000000000802000000000000000000000000230800000000003842000000000004072800000001300000023702ACN    
01ITUB    /ED PN      N1201707170272000080ITUBS54     000000010000000002411000000000000000000000000006500000000000000000000000000006500000000100000012052ACN    
01ITUB    /ED PN      N1201707170280000080ITUBS61     000000010000000003086000000000000000000000000000000000000000074800000000000074800000000100000012052ACN    
01ITUB    /ED PN      N1201707170078000080ITUBS1      000000010000000003111000000000000000000000000000000000000004196700000000004196700000005400000032062ACN    
01ITUB    /ED PN      N1201707170108000080ITUBS63     000000010000000002336000000000000000000000000000800000000000000000000000000000800000000100000012072ACN    
01ITUB    /ED PN      N1201707170256000080ITUBS65     000000010000000002536000000000000000000000000026400000000000000000000000000026400000000100000012072ACN    
01ITUB    /ED PN      N1201707170221000080ITUBS15     000000010000000002561000000000000000000000000006300000000000000000000000000006300000000100000012072ACN    
01ITUB    /ED PN      N1201707170124000080ITUBS98     000000010000000002861000000000000000000000000000000000000000001700000000000001700000000100000012072ACN    
01ITUB    /ED PN      N1201707170230000080ITUBS39     000000010000000002911000000000000000000000000088500000000000594500000000000683000000000800000042072ACN    
01ITUB    /ED PN      N1201707170116000080ITUBS79     000000010000000002936000000000000000000000000010000000000000000800000000000010800000000200000022072ACN    
01ITUB    /ED PN      N1201707170124000080ITUBS18     000000010000000002486000000000000000000000000005500000000000000000000000000005500000000100000012082ACN    
01ITUB    /ED PN      N1201707170353000080ITUBS47     000000010000000002636000000000000000000000000004400000000000000000000000000004400000000100000012082ACN    
01ITUB    /ED ON      N1201707170027000080ITUBS25     000000010000000002664000000000000000000000000004800000000000000000000000000004800000000100000012082ACN    
01ITUB    /ED PN      N1201707170493000080ITUBS7      000000010000000002736000000000000000000000000014500000000000000000000000000014500000000100000012082ACN    
01ITUB    /ED PN      N1201707170043000080ITUBS50     000000010000000003036000000000000000000000000001000000000000005500000000000006500000000100000012082ACN    
01ITUB    /ED PN      N1201707170027000080ITUBS90     000000010000000003061000000000000000000000000000000000000000016200000000000016200000000100000022082ACN    
01ITUB    /ED PN      N1201707170175000080ITUBS38     000000010000000003161000000000000000000000000000000000000002827500000000002827500000002000000022082ACN    
01ITUB    /ED PN      N1201707170221000080ITUBS40     000000010000000003211000000000000000000000000000000000000002068500000000002068500000002600000022082ACN    
